[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000090 0x00000090 4   6            utf8    \n,Hƴ blocks=Basic Latin,Latin Extended-B
2    0x000000a0 0x000000a0 4   6            utf8    \n,KƦ blocks=Basic Latin,Latin Extended-B
3    0x000000e8 0x000000e8 4   5            ascii   Rich
4    0x000001f8 0x000001f8 5   6            ascii   .text
5    0x0000021f 0x0000021f 7   8            ascii   `.rdata
6    0x00000247 0x00000247 6   7            ascii   @.data
7    0x00000270 0x00000270 6   7            ascii   .gfids
8    0x00000297 0x00000297 6   7            ascii   @.rsrc
9    0x000002bf 0x000002bf 7   8            ascii   @.reloc
314  0x0000d9e1 0x0040e5e1 4   5    .text   ascii   u\vh,
315  0x0000dace 0x0040e6ce 4   5    .text   ascii   t#Vh
316  0x0000db60 0x0040e760 4   5    .text   ascii   j Y+
317  0x0000dc11 0x0040e811 5   6    .text   ascii   E\bSVW
318  0x0000ddd5 0x0040e9d5 4   5    .text   ascii   j\fh 
319  0x0000de26 0x0040ea26 4   5    .text   ascii   j\fh@
320  0x0000ded4 0x0040ead4 7   9    .text   utf8    j Y+ȋE\b blocks=Basic Latin,Latin Extended-B
321  0x0000df44 0x0040eb44 4   5    .text   ascii   j Y+
322  0x0000df9d 0x0040eb9d 7   8    .text   ascii   u\vj Y;E
323  0x0000dfcf 0x0040ebcf 4   5    .text   ascii   j Y+
324  0x0000dff1 0x0040ebf1 4   5    .text   ascii   P\b_3
325  0x0000e035 0x0040ec35 5   7    .text   utf8    3؋v\b3 blocks=Basic Latin,Arabic
326  0x0000e063 0x0040ec63 4   5    .text   ascii   j _;
327  0x0000e0c5 0x0040ecc5 4   5    .text   ascii   j Y+
328  0x0000e14d 0x0040ed4d 4   5    .text   ascii   u\bh 
329  0x0000e159 0x0040ed59 4   6    .text   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
330  0x0000e18e 0x0040ed8e 4   5    .text   ascii   ;F\bu
331  0x0000e19b 0x0040ed9b 4   5    .text   ascii   j Y+
332  0x0000e20e 0x0040ee0e 4   6    .text   utf8    átkF blocks=Latin-1 Supplement,Basic Latin
333  0x0000e221 0x0040ee21 5   6    .text   ascii   35tkF
334  0x0000e34f 0x0040ef4f 4   5    .text   ascii   j\fh`
335  0x0000e46a 0x0040f06a 5   6    .text   ascii   ;E\fr4
336  0x0000e4d4 0x0040f0d4 5   7    .text   utf8    j\rX]Í blocks=Basic Latin,Latin-1 Supplement
337  0x0000e601 0x0040f201 4   6    .text   utf8    \v3\b]
338  0x0000e6b3 0x0040f2b3 4   5    .text   ascii   9E(j
339  0x0000e6f0 0x0040f2f0 5   7    .text   utf8    #MJ\b=
340  0x0000e763 0x0040f363 7   8    .text   ascii   PPPPPWS
341  0x0000e79d 0x0040f39d 4   5    .text   ascii   QQQP
342  0x0000e7d5 0x0040f3d5 5   7    .text   utf8    #MJ\b=
343  0x0000e83b 0x0040f43b 12  13   .text   ascii   PP9E u:PPVWP
344  0x0000eb05 0x0040f705 5   6    .text   ascii   @HhpF
345  0x0000ec37 0x0040f837 4   5    .text   ascii   FLY;
346  0x0000ec8a 0x0040f88a 4   5    .text   ascii   uIhd
347  0x0000ed11 0x0040f911 4   5    .text   ascii   uQhd
348  0x0000efb5 0x0040fbb5 4   5    .text   ascii   5tkF
349  0x0000efdf 0x0040fbdf 5   6    .text   ascii   PPPPP
350  0x0000f027 0x0040fc27 4   5    .text   ascii   \fSVW
351  0x0000f114 0x0040fd14 4   5    .text   ascii   Ht%W
352  0x0000f18a 0x0040fd8a 4   5    .text   ascii   Y_^[
353  0x0000f31e 0x0040ff1e 4   6    .text   utf8    ]Ãj\b blocks=Basic Latin,Latin-1 Supplement
354  0x0000f3b7 0x0040ffb7 4   5    .text   ascii   \bu\vQ
355  0x0000f3fe 0x0040fffe 4   5    .text   ascii   SVW3
356  0x0000f4c5 0x004100c5 4   6    .text   utf8    Y3ۈ] blocks=Basic Latin,Arabic
357  0x0000f534 0x00410134 4   5    .text   ascii   j\fh 
358  0x0000f586 0x00410186 5   7    .text   utf8    Ëu\bj\b blocks=Latin-1 Supplement,Basic Latin
359  0x0000f599 0x00410199 5   7    .text   utf8    E\b3ɉ\b blocks=Basic Latin,Latin Extended-B
360  0x0000f641 0x00410241 4   6    .text   utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
361  0x0000f69d 0x0041029d 4   5    .text   ascii   ]\bVW
362  0x0000f6c4 0x004102c4 4   5    .text   ascii   f9>t
363  0x0000f71f 0x0041031f 4   5    .text   ascii   pt\+
364  0x0000f802 0x00410402 4   5    .text   ascii   f9>t
365  0x0000f83f 0x0041043f 4   5    .text   ascii   f9>t
366  0x0000f846 0x00410446 4   5    .text   ascii   >=ur
367  0x0000f84d 0x0041044d 4   5    .text   ascii   f9>t
368  0x0000f870 0x00410470 5   6    .text   ascii   Aj\bhp
369  0x0000f88f 0x0041048f 4   5    .text   ascii   "j\ah
370  0x0000f8b2 0x004104b2 4   5    .text   ascii   f9>t
371  0x0000f934 0x00410534 4   6    .text   utf8    3ɉH\b blocks=Basic Latin,Latin Extended-B
372  0x0000f9c3 0x004105c3 4   6    .text   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
373  0x0000f9e5 0x004105e5 4   6    .text   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
374  0x0000fa07 0x00410607 4   6    .text   utf8    ]ËU\b blocks=Basic Latin,Latin-1 Supplement
375  0x0000facf 0x004106cf 8   9    .text   ascii   u\r9M\fu&3
376  0x0000fb9a 0x0041079a 6   7    .text   ascii   E\f;E\bv
377  0x0000fbf0 0x004107f0 5   8    .text   utf8    }؉]܉M blocks=Basic Latin,Arabic,Syriac
378  0x0000fbfa 0x004107fa 6   7    .text   ascii   taj*Xf
379  0x0000fc03 0x00410803 4   5    .text   ascii   j?Xf
380  0x0000fc58 0x00410858 6   10   .text   utf8    ]܋}؋ÉM blocks=Basic Latin,Syriac,Arabic,Latin-1 Supplement
381  0x0000fc64 0x00410864 4   7    .text   utf8    3ɋЉM blocks=Basic Latin,Latin Extended-B,Cyrillic
382  0x0000fcda 0x004108da 4   7    .text   utf8    EЋЉU blocks=Basic Latin,Cyrillic
383  0x0000fd42 0x00410942 5   8    .text   utf8    Eԉ03\v blocks=Basic Latin,Cyrillic Supplement
384  0x0000fd6e 0x0041096e 5   6    .text   ascii   PPPPP
385  0x0000fd80 0x00410980 7   9    .text   utf8    M\bSW3ۍQ blocks=Basic Latin,Arabic
386  0x0000fd9e 0x0041099e 4   6    .text   utf8    A+ǉM blocks=Basic Latin,Latin Extended-B
387  0x0000fdc5 0x004109c5 4   5    .text   ascii   u\fSV
388  0x0000fdde 0x004109de 4   5    .text   ascii   u\bSP
389  0x0000fe0c 0x00410a0c 5   6    .text   ascii   PPPPP
390  0x0000fe34 0x00410a34 9   10   .text   ascii   ]\bVWj\^j:
391  0x0000fe5f 0x00410a5f 4   5    .text   ascii   t\ff;
392  0x0000fe9b 0x00410a9b 5   6    .text   ascii   j\Zf;
393  0x0000fea1 0x00410aa1 7   8    .text   ascii   t\fj:Zf;
394  0x0000fee1 0x00410ae1 6   7    .text   ascii   WWWPWS
395  0x0000fefa 0x00410afa 4   5    .text   ascii   PWWS
396  0x0000ff45 0x00410b45 4   5    .text   ascii   u\ef9
397  0x0000ff4e 0x00410b4e 4   5    .text   ascii   t-f9
398  0x0000ff57 0x00410b57 4   5    .text   ascii   u\tf9
399  0x0000ff93 0x00410b93 4   5    .text   ascii   j.Xu
400  0x0000ffee 0x00410bee 4   6    .text   utf8    Y_^Ë blocks=Basic Latin,Latin-1 Supplement
401  0x0001002e 0x00410c2e 4   5    .text   ascii   ~\b9~
402  0x000100aa 0x00410caa 4   6    .text   utf8    [_^Ë blocks=Basic Latin,Latin-1 Supplement
403  0x000100b9 0x00410cb9 4   5    .text   ascii   j\bh`
404  0x00010164 0x00410d64 6   7    .text   ascii   \fPj\fh`
405  0x00010182 0x00410d82 6   7    .text   ascii   PQh`nF
406  0x000101a0 0x00410da0 6   7    .text   ascii   PQhhoF
407  0x000101c2 0x00410dc2 4   5    .text   ascii   =hpF
408  0x000102a0 0x00410ea0 5   6    .text   ascii   ]\bVWh
409  0x000102b8 0x00410eb8 4   6    .text   utf8    3\t{\b
410  0x000102f9 0x00410ef9 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
411  0x000104b7 0x004110b7 4   5    .text   ascii   IH;A
412  0x000104c1 0x004110c1 6   7    .text   ascii   SSVWh 
413  0x00010517 0x00411117 4   6    .text   utf8    ]À}\f blocks=Basic Latin,Latin-1 Supplement
414  0x00010535 0x00411135 5   6    .text   ascii   xHhpF
415  0x000105b1 0x004111b1 4   5    .text   ascii   j\fh@
416  0x000105d7 0x004111d7 5   6    .text   ascii   9wLt\f
417  0x0001075d 0x0041135d 6   8    .text   utf8    ~\b3\r~\f
418  0x00010877 0x00411477 4   5    .text   ascii   9u\fr
419  0x0001087c 0x0041147c 4   7    .text   utf8    VWP蜯 blocks=Basic Latin,CJK Unified Ideographs
420  0x000108a5 0x004114a5 5   6    .text   ascii   \f9u\fs
421  0x000108c0 0x004114c0 4   5    .text   ascii   X_^]
422  0x000108e4 0x004114e4 4   5    .text   ascii   U\bW3
423  0x000108e9 0x004114e9 6   7    .text   ascii   f9:t!V
424  0x00010909 0x00411509 4   5    .text   ascii   f9:u
425  0x00010943 0x00411543 5   6    .text   ascii   t\vSVW
426  0x00010a0b 0x0041160b 5   6    .text   ascii   E\bSVW
427  0x00010a9c 0x0041169c 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
428  0x00010ae7 0x004116e7 6   7    .text   ascii   Wu\rVVS
429  0x00010b17 0x00411717 5   7    .text   utf8    ^[_]Ë blocks=Basic Latin,Latin-1 Supplement
430  0x00010d71 0x00411971 4   6    .text   utf8    VhԾA blocks=Basic Latin,Armenian
431  0x00010ea5 0x00411aa5 8   9    .text   ascii   QQSWj0j@
432  0x00010f49 0x00411b49 5   6    .text   ascii   Y_[^]
433  0x00010f99 0x00411b99 4   5    .text   ascii   9E\b|
434  0x00011017 0x00411c17 5   6    .text   ascii   xi;5P
435  0x00011185 0x00411d85 7   10   .text   utf8    +u؋ƙj0Y blocks=Basic Latin,Arabic,Latin Extended-B
436  0x000111e0 0x00411de0 5   6    .text   ascii   xg;5P
437  0x0001125f 0x00411e5f 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
438  0x00011288 0x00411e88 5   6    .text   ascii   x';\rP
439  0x000113c8 0x00411fc8 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
440  0x00011431 0x00412031 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
441  0x0001143b 0x0041203b 4   5    .text   ascii   E\fSV
442  0x00011440 0x00412040 4   5    .text   ascii   u\bW3
443  0x0001146c 0x0041206c 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
444  0x00011496 0x00412096 5   6    .text   ascii   F8j\fP
445  0x000114a1 0x004120a1 5   6    .text   ascii   Fhj\fP
446  0x00011551 0x00412151 4   6    .text   utf8    (^]Ë blocks=Basic Latin,Latin-1 Supplement
447  0x00011561 0x00412161 4   5    .text   ascii   M\bVW
448  0x0001159f 0x0041219f 4   5    .text   ascii   j X+
449  0x000115c2 0x004121c2 7   8    .text   ascii   t\rf9:t\b
450  0x000115ed 0x004121ed 4   6    .text   utf8    Wɍ\fJ blocks=Basic Latin,Latin Extended-B
451  0x00011611 0x00412211 6   7    .text   ascii   \bf9:t\a
452  0x00011687 0x00412287 7   8    .text   ascii   t\rf9:t\b
453  0x000116ae 0x004122ae 4   6    .text   utf8    +ȍ\fJ blocks=Basic Latin,Latin Extended-B
454  0x000116d5 0x004122d5 6   7    .text   ascii   \bf9:t\a
455  0x000116f4 0x004122f4 5   6    .text   ascii   f9:t\a
456  0x00011718 0x00412318 4   6    .text   utf8    ]ËM\f blocks=Basic Latin,Latin-1 Supplement
457  0x0001172c 0x0041232c 7   8    .text   ascii   t\rf;1u\b
458  0x00011750 0x00412350 8   9    .text   ascii   SVWf9\bt,
459  0x0001177f 0x0041237f 4   5    .text   ascii   f9\bu
460  0x00011786 0x00412386 5   7    .text   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
461  0x000117c1 0x004123c1 5   6    .text   ascii   9E WW
462  0x000117fe 0x004123fe 5   7    .text   utf8    #MK\b=
463  0x00011845 0x00412445 5   6    .text   ascii   t4SWV
464  0x00011921 0x00412521 4   6    .text   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
465  0x00011a67 0x00412667 4   5    .text   ascii   Y_^[
466  0x00011ac3 0x004126c3 5   7    .text   utf8    YY^]Ë blocks=Basic Latin,Latin-1 Supplement
467  0x00011c35 0x00412835 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
468  0x00011cde 0x004128de 6   7    .text   ascii   }\b;}\fu
469  0x00011d03 0x00412903 5   6    .text   ascii   \b;u\fu
470  0x00011d09 0x00412909 4   5    .text   ascii   ;u\fu
471  0x00011d61 0x00412961 7   8    .text   ascii   u\f9u\bt#
472  0x00011d85 0x00412985 4   5    .text   ascii   ;E\bu
473  0x00011e11 0x00412a11 4   5    .text   ascii   5tkF
474  0x00011e46 0x00412a46 4   5    .text   ascii   j\fh 
475  0x00011e66 0x00412a66 4   5    .text   ascii   5tkF
476  0x00011e70 0x00412a70 4   6    .text   utf8    35-F
477  0x00011eec 0x00412aec 4   7    .text   utf8    ]ø-F blocks=Basic Latin,Latin-1 Supplement
478  0x00011efa 0x00412afa 4   7    .text   utf8    ]øĭF blocks=Basic Latin,Latin-1 Supplement,Latin Extended-A
479  0x00011f20 0x00412b20 4   5    .text   ascii   U\b9P
480  0x00011fa7 0x00412ba7 6   7    .text   ascii   u\bj\b_;
481  0x00012005 0x00412c05 4   6    .text   utf8    YY3Ʌ blocks=Basic Latin,Latin Extended-B
482  0x00012026 0x00412c26 4   6    .text   utf8    \b2ɈM blocks=Basic Latin,Latin Extended-B
483  0x000120fc 0x00412cfc 4   5    .text   ascii   j Y+
484  0x0001213d 0x00412d3d 4   5    .text   ascii   +j\b_
485  0x00012188 0x00412d88 5   7    .text   utf8    M̉H\b3 blocks=Basic Latin,Combining Diacritical Marks
486  0x0001242d 0x0041302d 4   5    .text   ascii   j@%@
487  0x00012653 0x00413253 4   5    .text   ascii   ~';_
488  0x0001267a 0x0041327a 4   5    .text   ascii   u\v;_
489  0x0001269d 0x0041329d 5   6    .text   ascii   GWVj\t
490  0x00012746 0x00413346 4   6    .text   utf8    M\f#K
491  0x0001275a 0x0041335a 8   9    .text   ascii   t\f;E\ft\a@
492  0x00012787 0x00413387 4   6    .text   utf8    п8mF blocks=Cyrillic,Basic Latin
493  0x00012854 0x00413454 4   5    .text   ascii   [_^]
494  0x00012859 0x00413459 4   5    .text   ascii   j\fh@
495  0x00012865 0x00413465 4   6    .text   utf8    3\vu\f
496  0x000128ef 0x004134ef 4   5    .text   ascii   @\fS3
497  0x0001291a 0x0041351a 4   6    .text   utf8    ËE\bt blocks=Latin-1 Supplement,Basic Latin
498  0x000129a9 0x004135a9 4   5    .text   ascii   u\bWV
499  0x000129de 0x004135de 5   6    .text   ascii   E\bj Y
500  0x00012a46 0x00413646 4   6    .text   utf8    [^]Ë blocks=Basic Latin,Latin-1 Supplement
501  0x00012a72 0x00413672 4   5    .text   ascii   @\fS3
502  0x00012a9d 0x0041369d 4   6    .text   utf8    ËE\bt blocks=Latin-1 Supplement,Basic Latin
503  0x00012ace 0x004136ce 6   7    .text   ascii   E\b9X\bu
504  0x00012b44 0x00413744 4   5    .text   ascii   u\bWV
505  0x00012b79 0x00413779 5   6    .text   ascii   E\bj Y
506  0x00012c02 0x00413802 4   6    .text   utf8    [^]Ë blocks=Basic Latin,Latin-1 Supplement
507  0x00012cea 0x004138ea 5   6    .text   ascii   ~0WPQ
508  0x00012d1e 0x0041391e 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
509  0x00012da1 0x004139a1 4   6    .text   utf8    Eԋ]\b blocks=Basic Latin,Cyrillic Supplement
510  0x00012dfd 0x004139fd 4   6    .text   utf8    \tE܃e blocks=Basic Latin,Syriac
511  0x00012e3d 0x00413a3d 5   7    .text   utf8    Ë]\bj\b blocks=Latin-1 Supplement,Basic Latin
512  0x00012e78 0x00413a78 5   7    .text   utf8    !\a3\tF
513  0x00012e82 0x00413a82 6   8    .text   utf8    F\b_^]Ë blocks=Basic Latin,Latin-1 Supplement
514  0x00012ecc 0x00413acc 11  13   .text   utf8    SVjA[jZ^+щu blocks=Basic Latin,Cyrillic
515  0x00012ee5 0x00413ae5 4   5    .text   ascii   r\rf;
516  0x00012efc 0x00413afc 5   6    .text   ascii   r\ff;E
517  0x00012f99 0x00413b99 6   7    .text   ascii   jAZjZ^
518  0x00012fae 0x00413bae 4   5    .text   ascii   r\rf;
519  0x00012fc5 0x00413bc5 5   6    .text   ascii   r\ff;E
520  0x00012fde 0x00413bde 4   5    .text   ascii   t@f;
521  0x00013256 0x00413e56 5   6    .text   ascii   E\f@u6
522  0x0001326d 0x00413e6d 4   5    .text   ascii   @t\v=
523  0x00013342 0x00413f42 5   6    .text   ascii   u\eSSj
524  0x000133d6 0x00413fd6 5   6    .text   ascii   SSSSS
525  0x000133e7 0x00413fe7 6   7    .text   ascii   E \vE$j
526  0x00013569 0x00414169 4   5    .text   ascii   uz9}
527  0x000135e7 0x004141e7 5   6    .text   ascii   PPPPP
528  0x00013686 0x00414286 4   5    .text   ascii   PPPV
529  0x000136a9 0x004142a9 4   5    .text   ascii   DSVW
530  0x00013925 0x00414525 4   5    .text   ascii   L\b( 
531  0x00013a6a 0x0041466a 4   6    .text   utf8    M\b+؍ blocks=Basic Latin,Arabic
532  0x00013e76 0x00414a76 8   9    .text   ascii   PPPPPPPP
533  0x00013ec7 0x00414ac7 4   5    .text   ascii   SVW3
534  0x00013ef6 0x00414af6 5   6    .text   ascii   M\bjZ+
535  0x00013f04 0x00414b04 4   5    .text   ascii   r\rf;
536  0x00013f1b 0x00414b1b 4   5    .text   ascii   r\vf;
537  0x00013ff8 0x00414bf8 4   7    .text   utf8    u\tW苣 blocks=Basic Latin,CJK Unified Ideographs
538  0x0001405f 0x00414c5f 5   6    .text   ascii   x$;\rP
539  0x00014139 0x00414d39 5   6    .text   ascii   #E\ff\v
540  0x000141e5 0x00414de5 9   10   .text   ascii   F\fYYt\vj@Y
541  0x00014214 0x00414e14 4   6    .text   utf8    ^[]Ë blocks=Basic Latin,Latin-1 Supplement
542  0x0001424e 0x00414e4e 4   5    .text   ascii   :\nu\a
543  0x000142aa 0x00414eaa 4   5    .text   ascii   \rFC@
544  0x000142e2 0x00414ee2 5   6    .text   ascii   D8(Ht
545  0x00014354 0x00414f54 4   5    .text   ascii   @u\b\f
546  0x000143a5 0x00414fa5 4   5    .text   ascii   t\ff9
547  0x000143df 0x00414fdf 6   7    .text   ascii   j\rZf9U
548  0x00014402 0x00415002 7   8    .text   ascii   s3j\nZf9
549  0x00014423 0x00415023 4   5    .text   ascii   j\rZf
550  0x00014474 0x00415074 8   9    .text   ascii   D8(HXt:f
551  0x00014488 0x00415088 5   6    .text   ascii   gj\rXf
552  0x000144b4 0x004150b4 4   5    .text   ascii   ;f9E
553  0x000144de 0x004150de 6   7    .text   ascii   j\nXf9E
554  0x000144e5 0x004150e5 6   7    .text   ascii   t\tj\rXf
555  0x000144f4 0x004150f4 4   5    .text   ascii   U\f;]
556  0x0001450d 0x0041510d 4   5    .text   ascii   @u\b\f
557  0x000145dc 0x004151dc 7   8    .text   ascii   D8(Ht5F
558  0x00014610 0x00415210 4   5    .text   ascii   D9,+
559  0x0001466b 0x0041526b 5   6    .text   ascii   2D9-$
560  0x00014671 0x00415271 4   5    .text   ascii   0D9-
561  0x000146a5 0x004152a5 4   5    .text   ascii   \ru ;
562  0x000146ac 0x004152ac 6   7    .text   ascii   j\n_f99
563  0x00014a08 0x00415608 4   5    .text   ascii   <\nto
564  0x00014a4e 0x0041564e 4   5    .text   ascii   <\nt)
565  0x00014cbe 0x004158be 4   5    .text   ascii   j\fh(
566  0x00014d9c 0x0041599c 5   6    .text   ascii   x7;5P
567  0x00014e1b 0x00415a1b 5   8    .text   utf8    }ЉMԋD blocks=Basic Latin,Cyrillic,Cyrillic Supplement
568  0x00014e97 0x00415a97 5   6    .text   ascii   Ht$;}
569  0x00014f15 0x00415b15 4   5    .text   ascii   F\b+E
570  0x00014f2a 0x00415b2a 7   8    .text   ascii   \nu,j\rXj
571  0x00014fdd 0x00415bdd 4   5    .text   ascii   j\r[S
572  0x000150e8 0x00415ce8 5   6    .text   ascii   C<\nu\a
573  0x000151d3 0x00415dd3 4   5    .text   ascii   j\rZf
574  0x00015280 0x00415e80 5   7    .text   utf8    3ۋu\bW blocks=Basic Latin,Arabic
575  0x000152c8 0x00415ec8 7   8    .text   ascii   \nu\tj\rZf
576  0x000152e1 0x00415ee1 5   6    .text   ascii   SShU\r
577  0x00015639 0x00416239 6   7    .text   ascii   D\b(@t\t
578  0x00015681 0x00416281 4   5    .text   ascii   f9E\b
579  0x000156cb 0x004162cb 6   7    .text   ascii   f9U\bs0
580  0x00015708 0x00416308 5   6    .text   ascii   M\bQRP
581  0x00015761 0x00416361 4   5    .text   ascii   \at'\n
582  0x000157f0 0x004163f0 5   7    .text   utf8    ]\f+؋E blocks=Basic Latin,Arabic
583  0x00015932 0x00416532 4   5    .text   ascii   j\fhh
584  0x00015a02 0x00416602 5   6    .text   ascii   x7;5P
585  0x00015af3 0x004166f3 4   6    .text   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
586  0x00015b00 0x00416700 4   5    .text   ascii   u\bWV
587  0x00015bc5 0x004167c5 5   6    .text   ascii   d$\buU
588  0x00015c01 0x00416801 4   5    .text   ascii   d$\bu
589  0x00015c1d 0x0041681d 4   6    .text   utf8    \fÍT$ blocks=Basic Latin,Latin-1 Supplement
590  0x00015c2b 0x0041682b 4   5    .text   ascii   <$tL
591  0x00015c30 0x00416830 4   5    .text   ascii   D$\ff
592  0x00015cab 0x004168ab 5   7    .text   utf8    uŃ|$\b blocks=Basic Latin,Latin Extended-A
593  0x00015dba 0x004169ba 4   5    .text   ascii   |%=2
594  0x00015e2c 0x00416a2c 4   5    .text   ascii   M\bQP
595  0x00016451 0x00417051 5   7    .text   utf8    @t\bƅp blocks=Basic Latin,Latin Extended-B
596  0x0001647e 0x0041707e 5   7    .text   utf8    @t\tƅp blocks=Basic Latin,Latin Extended-B
597  0x000164bd 0x004170bd 5   7    .text   utf8    @t\tƅp blocks=Basic Latin,Latin Extended-B
598  0x000165a7 0x004171a7 5   7    .text   utf8    ËD$\b% blocks=Latin-1 Supplement,Basic Latin
599  0x000165b8 0x004171b8 4   6    .text   utf8    ËD$\b blocks=Latin-1 Supplement,Basic Latin
600  0x000165f1 0x004171f1 4   6    .text   utf8    ,$ZÃ blocks=Basic Latin,Latin-1 Supplement
601  0x00016920 0x00417520 4   5    .text   ascii   QQSV
602  0x00016929 0x00417529 4   5    .text   ascii   Vh?\e
603  0x00016965 0x00417565 4   5    .text   ascii   E\bYY
604  0x00016980 0x00417580 5   6    .text   ascii   $j\fj\b
605  0x000169c1 0x004175c1 4   5    .text   ascii   $j\fj
606  0x00016a12 0x00417612 4   5    .text   ascii   E\bQQ
607  0x00016a25 0x00417625 4   5    .text   ascii   E\bQQ
608  0x00016b0a 0x0041770a 5   6    .text   ascii   9M\fu.
609  0x00016b3c 0x0041773c 6   7    .text   ascii   \9E\fuY
610  0x00016c07 0x00417807 4   5    .text   ascii   j\b_Q
611  0x00016c4b 0x0041784b 5   6    .text   ascii   F\bPQW
612  0x00016c75 0x00417875 5   6    .text   ascii   >\bYYt
613  0x00016f2f 0x00417b2f 5   7    .text   utf8    }++ȋE blocks=Basic Latin,Latin Extended-B
614  0x00016f71 0x00417b71 4   5    .text   ascii   _t\bj
615  0x00016f87 0x00417b87 5   6    .text   ascii    t\vj 
616  0x00017064 0x00417c64 4   5    .text   ascii   \b1A\b
617  0x00017097 0x00417c97 4   5    .text   ascii   3A\b#
618  0x000170dc 0x00417cdc 5   6    .text   ascii   E\b\tX\f
619  0x00017173 0x00417d73 5   6    .text   ascii   E\b\tX 
620  0x00017191 0x00417d91 5   6    .text   ascii   E\b\tX`
621  0x000171c5 0x00417dc5 5   6    .text   ascii   E\b\tX`
622  0x000171ea 0x00417dea 4   5    .text   ascii   E\bPj
623  0x00017205 0x00417e05 4   5    .text   ascii   A\b\bt
624  0x000172b1 0x00417eb1 5   7    .text   utf8    \e_[]Ë blocks=Basic Latin,Latin-1 Supplement
625  0x00017457 0x00418057 4   6    .text   utf8    8_]Ë blocks=Basic Latin,Latin-1 Supplement
626  0x00017497 0x00418097 4   5    .text   ascii   E\bu\a
627  0x0001749f 0x0041809f 5   7    .text   utf8    @]Á}\f blocks=Basic Latin,Latin-1 Supplement
628  0x00017502 0x00418102 4   5    .text   ascii   E\bQQ
629  0x000175de 0x004181de 4   5    .text   ascii   _^[]
630  0x00017608 0x00418208 4   5    .text   ascii   \bSVW
631  0x00017671 0x00418271 4   5    .text   ascii   Y_^[
632  0x000176a2 0x004182a2 4   5    .text   ascii   Y_^[
633  0x000176bb 0x004182bb 4   5    .text   ascii   f9\bt
634  0x000176c2 0x004182c2 4   6    .text   utf8    ]ËH< blocks=Basic Latin,Latin-1 Supplement
635  0x000176fe 0x004182fe 4   5    .text   ascii   D$\f3
636  0x00017706 0x00418306 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
637  0x0001774f 0x0041834f 7   8    .text   ascii   ;T$\fw\br
638  0x00017757 0x00418357 10  11   .text   ascii   ;D$\bv\tN+D$
639  0x00017768 0x00418368 8   9    .text   ascii   +D$\b\eT$\f
640  0x00017778 0x00418378 4   9    .text   utf8    ʋӋًȋ blocks=IPA Extensions,Cyrillic,Arabic,Latin Extended-B
641  0x000177ef 0x004183ef 4   6    .text   utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
642  0x000177f8 0x004183f8 7   9    .text   utf8    \vȋL$\fu\t blocks=Basic Latin,Latin Extended-B
