[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x00000000 0x00000000 4   5            ascii   MZER
1    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
2    0x00000080 0x00000080 17  18           ascii   }f?\e9\aQH9\aQH9\aQH"
3    0x00000093 0x00000093 6   7            ascii   Hu\aQH"
4    0x0000009b 0x0000009b 6   7            ascii   H:\aQH"
5    0x000000a3 0x000000a3 13  14           ascii   H8\aQHRich9\aQH
6    0x000001b0 0x000001b0 5   6            ascii   .text
1373 0x0001c47a 0x0041c47a 4   6    .text   utf8    +%sл blocks=Basic Latin,Cyrillic
1374 0x0001c4b4 0x0041c4b4 4   5    .text   ascii   j<-Y
1375 0x0001c4ca 0x0041c4ca 4   5    .text   ascii   ';=n
1376 0x0001c4e3 0x0041c4e3 7   8    .text   ascii   V\v5oA%6
1377 0x0001c572 0x0041c572 5   6    .text   ascii   =\tb8*
1378 0x0001c582 0x0041c582 4   5    .text   ascii   \bW\b-
1379 0x0001c5f8 0x0041c5f8 4   5    .text   ascii   -F1R
1380 0x0001c61b 0x0041c61b 4   5    .text   ascii   K;P2
1381 0x0001c652 0x0041c652 6   7    .text   ascii   Nmr#\rl
1382 0x0001c672 0x0041c672 5   6    .text   ascii   w`]+-
1383 0x0001c682 0x0041c682 4   5    .text   ascii   #=\tu
1384 0x0001c695 0x0041c695 4   5    .text   ascii   I0\r,
1385 0x0001c69a 0x0041c69a 4   5    .text   ascii   (U\e=
1386 0x0001c6ab 0x0041c6ab 5   6    .text   ascii   \bQV\t\r
1387 0x0001c6d9 0x0041c6d9 4   5    .text   ascii   \eG5\t
1388 0x0001c6e4 0x0041c6e4 6   7    .text   ascii   B;!\r\rB
1389 0x0001c6f6 0x0041c6f6 5   6    .text   ascii   ZP]\v\r
1390 0x0001c7dd 0x0041c7dd 4   5    .text   ascii   \fxK*
1391 0x0001c7ff 0x0041c7ff 6   7    .text   ascii   ]QX^+-
1392 0x0001c83a 0x0041c83a 5   6    .text   ascii   ;%&{C
1393 0x0001c84e 0x0041c84e 5   6    .text   ascii   \r*j\v 
1394 0x0001c867 0x0041c867 4   5    .text   ascii   =,!w
1395 0x0001c874 0x0041c874 4   5    .text   ascii   -yeb
1396 0x0001c8a6 0x0041c8a6 5   6    .text   ascii   ~i\rkB
1397 0x0001c8bd 0x0041c8bd 4   5    .text   ascii   3-)X
1398 0x0001c90a 0x0041c90a 8   9    .text   ascii   LP[TMh.T
1399 0x0001c920 0x0041c920 4   5    .text   ascii   i5}S
1400 0x0001c930 0x0041c930 6   7    .text   ascii   i=}J[f
1401 0x0001c95c 0x0041c95c 4   5    .text   ascii   niUX
1402 0x0001c977 0x0041c977 6   7    .text   ascii   %\teD=&
1403 0x0001caab 0x0041caab 4   5    .text   ascii   @P3-
1404 0x0001cac9 0x0041cac9 5   7    .text   utf8    )ā(%: blocks=Basic Latin,Latin Extended-A
1405 0x0001cbdb 0x0041cbdb 4   5    .text   ascii   _9I*
1406 0x0001cc60 0x0041cc60 4   5    .text   ascii   "-\fG
1407 0x0001cc6c 0x0041cc6c 4   5    .text   ascii   _h9I
1408 0x0001cdd0 0x0041cdd0 4   5    .text   ascii   5)^b
1409 0x0001ce4a 0x0041ce4a 5   6    .text   ascii   ok\ePV
1410 0x0001ce84 0x0041ce84 6   7    .text   ascii   A\ai\rj\r
1411 0x0001ce9d 0x0041ce9d 4   5    .text   ascii   i\rk 
1412 0x0001cebd 0x0041cebd 6   8    .text   utf8    ئ]O3-f blocks=Arabic,Basic Latin
1413 0x0001cf49 0x0041cf49 5   6    .text   ascii   I}*\v\r
1414 0x0001cf50 0x0041cf50 6   7    .text   ascii   EJ;5\vg
1415 0x0001cf6b 0x0041cf6b 5   6    .text   ascii   =9%~\
1416 0x0001cf87 0x0041cf87 4   5    .text   ascii   3VN_
1417 0x0001cfde 0x0041cfde 4   7    .text   utf8    Њ=,x blocks=Cyrillic,Basic Latin
1418 0x0001d01e 0x0041d01e 5   6    .text   ascii   =>\3M
1419 0x0001d066 0x0041d066 4   5    .text   ascii   i-},
1420 0x0001d072 0x0041d072 4   6    .text   utf8    Ʊ;=3 blocks=Latin Extended-B,Basic Latin
1421 0x0001d085 0x0041d085 6   7    .text   ascii   si-`%h
1422 0x0001d09b 0x0041d09b 7   8    .text   ascii   3_2\r,Z\b
1423 0x0001d0e0 0x0041d0e0 4   5    .text   ascii   i-}r
1424 0x0001d147 0x0041d147 4   5    .text   ascii   y!(\r
1425 0x0001d195 0x0041d195 4   5    .text   ascii    i-i
1426 0x0001d1fe 0x0041d1fe 4   5    .text   ascii   \e-\vV
1427 0x0001d288 0x0041d288 4   5    .text   ascii   <=BR
1428 0x0001d2a6 0x0041d2a6 5   6    .text   ascii   \v--,i
1429 0x0001d315 0x0041d315 4   5    .text   ascii   5%Eo
1430 0x0001d326 0x0041d326 5   6    .text   ascii   ;sJ'i
1431 0x0001d33b 0x0041d33b 4   5    .text   ascii   \rclT
1432 0x0001d34c 0x0041d34c 4   5    .text   ascii   CT1-
1433 0x0001d3c1 0x0041d3c1 6   7    .text   ascii   U!\n*\r\n
1434 0x0001d430 0x0041d430 8   10   .text   utf8    \v!g3=>7» blocks=Basic Latin,Latin-1 Supplement
1435 0x0001d484 0x0041d484 5   6    .text   ascii   A73%m
1436 0x0001d4e4 0x0041d4e4 7   8    .text   ascii   *%*nrf\v
1437 0x0001d4ed 0x0041d4ed 6   9    .text   utf8    1쨅5?S: blocks=Basic Latin,Hangul Syllables
1438 0x0001d52d 0x0041d52d 4   5    .text   ascii   oRHU
1439 0x0001d6b0 0x0041d6b0 4   5    .text   ascii   2/!_
1440 0x0001d6bd 0x0041d6bd 5   8    .text   utf8    \tΎΡ@5 blocks=Basic Latin,Greek and Coptic
1441 0x0001d6e7 0x0041d6e7 6   8    .text   utf8    ]!ҦPmh blocks=Basic Latin,Cyrillic
1442 0x0001d6f5 0x0041d6f5 6   8    .text   utf8    `XYM9'
1443 0x0001d70f 0x0041d70f 5   7    .text   utf8    /\bkDӳ blocks=Basic Latin,Cyrillic
1444 0x0001d71b 0x0041d71b 4   5    .text   ascii   "8&(
1445 0x0001d726 0x0041d726 4   7    .text   utf8    ܖ˴!K blocks=Syriac,Spacing Modifier Letters,Basic Latin
1446 0x0001d738 0x0041d738 5   7    .text   utf8    Ի0!yB blocks=Armenian,Basic Latin
1447 0x0001d771 0x0041d771 4   6    .text   utf8    w*1܈ blocks=Basic Latin,Syriac
1448 0x0001d7b2 0x0041d7b2 4   5    .text   ascii   yo\f+
1449 0x0001d7b9 0x0041d7b9 4   5    .text   ascii   Tz\tf
1450 0x0001d807 0x0041d807 4   5    .text   ascii   i#*G
1451 0x0001d851 0x0041d851 7   8    .text   ascii   $so'fAs
1452 0x0001d8a3 0x0041d8a3 4   5    .text   ascii   0RXG
1453 0x0001d8ab 0x0041d8ab 4   5    .text   ascii   RN'\r
1454 0x0001d926 0x0041d926 5   6    .text   ascii   q=D&,
1455 0x0001d964 0x0041d964 4   5    .text   ascii   v$"p
1456 0x0001d982 0x0041d982 4   5    .text   ascii   !vs;
1457 0x0001d9dc 0x0041d9dc 4   5    .text   ascii   k59)
1458 0x0001d9f1 0x0041d9f1 4   6    .text   utf8    hL#ٶ blocks=Basic Latin,Arabic
1459 0x0001da84 0x0041da84 6   7    .text   ascii   \b!,;"U
1460 0x0001daa0 0x0041daa0 4   5    .text   ascii   36>T
1461 0x0001db28 0x0041db28 6   7    .text   ascii   w)usXD
1462 0x0001db47 0x0041db47 4   5    .text   ascii   ka"p
1463 0x0001db73 0x0041db73 4   5    .text   ascii   [AUO
1464 0x0001dba1 0x0041dba1 4   5    .text   ascii   \t5i-
1465 0x0001dbb1 0x0041dbb1 6   8    .text   utf8    ?ؿ(k!x blocks=Basic Latin,Arabic
1466 0x0001dbe1 0x0041dbe1 6   7    .text   ascii   )\aC"K^
1467 0x0001dbfa 0x0041dbfa 6   8    .text   utf8    EfZKHӻ blocks=Basic Latin,Cyrillic
1468 0x0001dc39 0x0041dc39 5   6    .text   ascii   TL?y*
1469 0x0001dc71 0x0041dc71 4   5    .text   ascii   s=rn
1470 0x0001dc8f 0x0041dc8f 4   5    .text   ascii   ..\n8
1471 0x0001dd0a 0x0041dd0a 5   6    .text   ascii   O ?tE
1472 0x0001dd45 0x0041dd45 9   10   .text   ascii   i9o.E|4h9
1473 0x0001ddc3 0x0041ddc3 4   5    .text   ascii   Z+i&
1474 0x0001ddc8 0x0041ddc8 8   10   .text   utf8    hCڂ Q9%; blocks=Basic Latin,Arabic
1475 0x0001de15 0x0041de15 6   7    .text   ascii   \nMb';3
1476 0x0001de1d 0x0041de1d 5   6    .text   ascii   +[BlD
1477 0x0001de83 0x0041de83 5   6    .text   ascii   \fKN;y
1478 0x0001debd 0x0041debd 5   7    .text   utf8    \n,:)Ɨ blocks=Basic Latin,Latin Extended-B
1479 0x0001dec4 0x0041dec4 5   7    .text   utf8    LĲ@\[ blocks=Basic Latin,Latin Extended-A
1480 0x0001df31 0x0041df31 4   5    .text   ascii   Xr7{
1481 0x0001df5d 0x0041df5d 4   5    .text   ascii   V\naQ
1482 0x0001df96 0x0041df96 4   6    .text   utf8    ŭQl7 blocks=Latin Extended-A,Basic Latin
1483 0x0001e014 0x0041e014 4   6    .text   utf8    Ϊ@): blocks=Greek and Coptic,Basic Latin
1484 0x0001e027 0x0041e027 5   8    .text   utf8    *U拗D~ blocks=Basic Latin,CJK Unified Ideographs
1485 0x0001e080 0x0041e080 6   7    .text   ascii   pj#z>v
1486 0x0001e093 0x0041e093 4   5    .text   ascii   8u@C
1487 0x0001e0e8 0x0041e0e8 4   5    .text   ascii   ?`(S
1488 0x0001e112 0x0041e112 6   9    .text   utf8    YyCİߙ7 blocks=Basic Latin,Latin Extended-A,NKo
1489 0x0001e13b 0x0041e13b 6   7    .text   ascii   `"M_8O
1490 0x0001e17c 0x0041e17c 5   6    .text   ascii   jBy[{
1491 0x0001e193 0x0041e193 4   5    .text   ascii   ^^\1
1492 0x0001e1a3 0x0041e1a3 6   7    .text   ascii   bTEEdb
1493 0x0001e1d5 0x0041e1d5 6   10   .text   utf8    Y`1Ꝅ=ц blocks=Basic Latin,Latin Extended-D,Cyrillic
1494 0x0001e208 0x0041e208 5   6    .text   ascii   jV"3d
1495 0x0001e235 0x0041e235 4   6    .text   utf8    רk(' blocks=Hebrew,Basic Latin
1496 0x0001e264 0x0041e264 4   5    .text   ascii   yfb\
1497 0x0001e32d 0x0041e32d 7   8    .text   ascii   |.BgFMA
1498 0x0001e335 0x0041e335 4   5    .text   ascii   f6DU
1499 0x0001e352 0x0041e352 4   7    .text   utf8    {\nQ뭰 blocks=Basic Latin,Hangul Syllables
1500 0x0001e362 0x0041e362 5   6    .text   ascii   RQ/Gl
1501 0x0001e391 0x0041e391 5   6    .text   ascii   Gf43h
1502 0x0001e424 0x0041e424 5   6    .text   ascii   "6V5n
1503 0x0001e430 0x0041e430 4   7    .text   utf8    \bဎ\M blocks=Basic Latin,Myanmar
1504 0x0001e4e1 0x0041e4e1 6   8    .text   utf8    Z3haنa blocks=Basic Latin,Arabic
1505 0x0001e534 0x0041e534 4   5    .text   ascii   x\bBg
1506 0x0001e55f 0x0041e55f 11  13   .text   utf8    ~!<aB2tJXƶZ blocks=Basic Latin,Latin Extended-B
1507 0x0001e588 0x0041e588 4   5    .text   ascii   b0+@
1508 0x0001e5a7 0x0041e5a7 7   9    .text   utf8    n=janøu blocks=Basic Latin,Latin-1 Supplement
1509 0x0001e5c9 0x0041e5c9 4   5    .text   ascii   t#PR
1510 0x0001e613 0x0041e613 4   6    .text   utf8    _շs> blocks=Basic Latin,Armenian
1511 0x0001e635 0x0041e635 6   7    .text   ascii   *]:GeT
1512 0x0001e66c 0x0041e66c 6   8    .text   utf8    ؿ5zV\s blocks=Arabic,Basic Latin
1513 0x0001e6bd 0x0041e6bd 11  12   .text   ascii   M+Zy\v]cZ~+\
1514 0x0001e6e1 0x0041e6e1 4   5    .text   ascii   D{^6
1515 0x0001e70b 0x0041e70b 5   7    .text   utf8    Tu[єM blocks=Basic Latin,Cyrillic
1516 0x0001e716 0x0041e716 4   5    .text   ascii   P*XS
1517 0x0001e733 0x0041e733 5   7    .text   utf8    ҅!9Qr blocks=Cyrillic,Basic Latin
1518 0x0001e768 0x0041e768 4   5    .text   ascii   BGsn
1519 0x0001e781 0x0041e781 4   5    .text   ascii   ]L9m
1520 0x0001e7b7 0x0041e7b7 5   6    .text   ascii   'uI2I
1521 0x0001e7dd 0x0041e7dd 4   6    .text   utf8    ղRy3 blocks=Armenian,Basic Latin
1522 0x0001e7e4 0x0041e7e4 4   6    .text   utf8    êFUH blocks=Latin-1 Supplement,Basic Latin
1523 0x0001e7f6 0x0041e7f6 6   8    .text   utf8    g%\vʋ16 blocks=Basic Latin,IPA Extensions
1524 0x0001e807 0x0041e807 7   11   .text   utf8    đ҈K2ׅqW blocks=Latin Extended-A,Cyrillic,Basic Latin,Hebrew
1525 0x0001e814 0x0041e814 4   5    .text   ascii   \a,X7
1526 0x0001e828 0x0041e828 4   5    .text   ascii   >6H$
1527 0x0001e86b 0x0041e86b 4   5    .text   ascii    c}W
1528 0x0001e87c 0x0041e87c 4   6    .text   utf8    ;PXߞ blocks=Basic Latin,NKo
1529 0x0001e890 0x0041e890 4   5    .text   ascii   /\fg]
1530 0x0001e89e 0x0041e89e 4   5    .text   ascii   7H9\b
1531 0x0001e8be 0x0041e8be 4   5    .text   ascii   ewQ9
1532 0x0001e8c3 0x0041e8c3 5   7    .text   utf8    &ҠrgX blocks=Basic Latin,Cyrillic
1533 0x0001e8cd 0x0041e8cd 5   8    .text   utf8    М؏=\t$ blocks=Cyrillic,Arabic,Basic Latin
1534 0x0001e8f0 0x0041e8f0 5   7    .text   utf8    &rqJõ blocks=Basic Latin,Latin-1 Supplement
1535 0x0001e918 0x0041e918 7   8    .text   ascii   _`\bLC<_
1536 0x0001e954 0x0041e954 4   5    .text   ascii   \bzxo
1537 0x0001e9a5 0x0041e9a5 4   5    .text   ascii   eo5K
1538 0x0001e9d0 0x0041e9d0 4   5    .text   ascii   =z-N
1539 0x0001e9db 0x0041e9db 4   5    .text   ascii   \beCO
1540 0x0001e9e2 0x0041e9e2 8   9    .text   ascii   \ n\eTB?@
1541 0x0001ea19 0x0041ea19 5   6    .text   ascii   ,AjO?
1542 0x0001ea91 0x0041ea91 4   6    .text   utf8    ZLɯx blocks=Basic Latin,IPA Extensions
1543 0x0001eaa5 0x0041eaa5 5   6    .text   ascii   \bPzTf
1544 0x0001eaff 0x0041eaff 4   5    .text   ascii   WY3Q
1545 0x0001eb38 0x0041eb38 5   6    .text   ascii   w_r5N
1546 0x0001eb46 0x0041eb46 9   13   .text   utf8    )cAeOŗd"α blocks=Basic Latin,Latin Extended-A,Greek and Coptic
1547 0x0001eb72 0x0041eb72 4   7    .text   utf8    Ѭމyf blocks=Cyrillic,Thaana,Basic Latin
1548 0x0001ebdb 0x0041ebdb 4   5    .text   ascii   \esGI
1549 0x0001ebf9 0x0041ebf9 5   6    .text   ascii   ,R7U"
1550 0x0001ec01 0x0041ec01 5   6    .text   ascii   a4u\bP
1551 0x0001ec3b 0x0041ec3b 4   5    .text   ascii   @\eeq
1552 0x0001ec43 0x0041ec43 4   5    .text   ascii   kPa0
1553 0x0001ec4e 0x0041ec4e 4   7    .text   utf8    !A*〶 blocks=Basic Latin,CJK Symbols and Punctuation
1554 0x0001ec56 0x0041ec56 4   5    .text   ascii   |S\b\r
1555 0x0001ec81 0x0041ec81 4   5    .text   ascii   t#W'
1556 0x0001ecbb 0x0041ecbb 5   6    .text   ascii   4Hqz5
1557 0x0001ecd8 0x0041ecd8 6   7    .text   ascii   \:d\bKM
1558 0x0001ecee 0x0041ecee 5   6    .text   ascii   @N\t`(
1559 0x0001ecf8 0x0041ecf8 4   5    .text   ascii   F\vhN
1560 0x0001ed57 0x0041ed57 6   8    .text   utf8    NhDޭX6 blocks=Basic Latin,Thaana
1561 0x0001edce 0x0041edce 5   9    .text   utf8    Go婈ǺI blocks=Basic Latin,CJK Unified Ideographs,Latin Extended-B
1562 0x0001edf8 0x0041edf8 4   5    .text   ascii   o[I`
1563 0x0001ee0f 0x0041ee0f 6   9    .text   utf8    Q'\bEۄP blocks=Basic Latin,Arabic
1564 0x0001ee1d 0x0041ee1d 4   5    .text   ascii   AT(&
1565 0x0001ee2a 0x0041ee2a 4   5    .text   ascii   \b|\nm
1566 0x0001ee7b 0x0041ee7b 9   10   .text   ascii   tA*}a\vFu?
1567 0x0001eebd 0x0041eebd 4   6    .text   utf8    h#К( blocks=Basic Latin,Cyrillic
1568 0x0001eed5 0x0041eed5 4   6    .text   utf8    ٥\e.3 blocks=Arabic,Basic Latin
1569 0x0001eee8 0x0041eee8 4   5    .text   ascii   ,87~
1570 0x0001ef0c 0x0041ef0c 4   5    .text   ascii   .2s0
1571 0x0001ef30 0x0041ef30 4   5    .text   ascii   v+pK
1572 0x0001ef3e 0x0041ef3e 4   5    .text   ascii   rsB\a
1573 0x0001ef71 0x0041ef71 6   7    .text   ascii   Jof8\an
1574 0x0001ef96 0x0041ef96 4   5    .text   ascii   l#1V
1575 0x0001efa3 0x0041efa3 4   7    .text   utf8    IRޟk blocks=Basic Latin,Thaana
1576 0x0001efbd 0x0041efbd 5   8    .text   utf8    pęĈ<[ blocks=Basic Latin,Latin Extended-A
1577 0x0001f08c 0x0041f08c 4   7    .text   utf8    ӧҶ&[ blocks=Cyrillic,Basic Latin
1578 0x0001f0d1 0x0041f0d1 5   6    .text   ascii   dgtT<
1579 0x0001f12e 0x0041f12e 5   6    .text   ascii   |~l%J
1580 0x0001f14c 0x0041f14c 4   6    .text   utf8    ApRͲ blocks=Basic Latin,Greek and Coptic
1581 0x0001f170 0x0041f170 4   5    .text   ascii   \t{TQ
1582 0x0001f1bf 0x0041f1bf 6   10   .text   utf8    tE~\bbD
1583 0x0001f1e7 0x0041f1e7 4   7    .text   utf8    ˁԔ\s blocks=Spacing Modifier Letters,Cyrillic Supplement,Basic Latin
1584 0x0001f237 0x0041f237 4   5    .text   ascii   _Q+=
1585 0x0001f24b 0x0041f24b 5   6    .text   ascii   S:o#c
1586 0x0001f290 0x0041f290 5   6    .text   ascii   zKsY{
1587 0x0001f2ce 0x0041f2ce 4   6    .text   utf8    $э>C blocks=Basic Latin,Cyrillic
1588 0x0001f2fc 0x0041f2fc 4   5    .text   ascii   '%P4
1589 0x0001f313 0x0041f313 4   5    .text   ascii   V*Q3
1590 0x0001f35c 0x0041f35c 4   5    .text   ascii   \fv[)
1591 0x0001f3f2 0x0041f3f2 5   7    .text   utf8    tWɯ36 blocks=Basic Latin,IPA Extensions
1592 0x0001f3fa 0x0041f3fa 5   6    .text   ascii   6\a=mh
1593 0x0001f47a 0x0041f47a 4   5    .text   ascii   f\fs9
1594 0x0001f483 0x0041f483 6   7    .text   ascii   k*x#&"
1595 0x0001f48e 0x0041f48e 4   7    .text   utf8    Ⴞ=3Z blocks=Georgian,Basic Latin
1596 0x0001f4ac 0x0041f4ac 7   9    .text   utf8    .-*1\tϩV blocks=Basic Latin,Greek and Coptic
1597 0x0001f4e3 0x0041f4e3 4   6    .text   utf8    ŸWZ" blocks=Latin Extended-A,Basic Latin
1598 0x0001f52f 0x0041f52f 4   5    .text   ascii   wiN\b
1599 0x0001f53f 0x0041f53f 4   5    .text   ascii   'W-k
1600 0x0001f57b 0x0041f57b 5   6    .text   ascii   e&B,O
1601 0x0001f593 0x0041f593 4   5    .text   ascii   YRAC
1602 0x0001f5a7 0x0041f5a7 6   9    .text   utf8    yg˃ۖ`b blocks=Basic Latin,Spacing Modifier Letters,Arabic
1603 0x0001f5b0 0x0041f5b0 4   5    .text   ascii   K!\b'
1604 0x0001f5e0 0x0041f5e0 4   5    .text   ascii   }nQD
1605 0x0001f5fe 0x0041f5fe 4   5    .text   ascii   qQs\a
1606 0x0001f755 0x0041f755 6   8    .text   utf8    Vߤ~#`d blocks=Basic Latin,NKo
1607 0x0001f7c8 0x0041f7c8 4   5    .text   ascii   :kj^
1608 0x0001f7d2 0x0041f7d2 5   6    .text   ascii   lM{g\n
1609 0x0001f80e 0x0041f80e 4   5    .text   ascii   B!@F
1610 0x0001f82b 0x0041f82b 4   5    .text   ascii   G$}m
1611 0x0001f83b 0x0041f83b 4   5    .text   ascii   Ks?c
1612 0x0001f857 0x0041f857 6   8    .text   utf8    Z)nؽs\a blocks=Basic Latin,Arabic
1613 0x0001f8a6 0x0041f8a6 5   6    .text   ascii   Nia b
1614 0x0001f8d1 0x0041f8d1 4   6    .text   utf8    Il-4
1615 0x0001f8e9 0x0041f8e9 4   5    .text   ascii   :1pL
1616 0x0001f94c 0x0041f94c 4   6    .text   utf8    iK#ק blocks=Basic Latin,Hebrew
1617 0x0001f98e 0x0041f98e 4   6    .text   utf8    ѦBL3 blocks=Cyrillic,Basic Latin
1618 0x0001f9cf 0x0041f9cf 11  14   .text   utf8    &]\fEܫ8R̀JF\a blocks=Basic Latin,Syriac,Combining Diacritical Marks
1619 0x0001fa01 0x0041fa01 4   5    .text   ascii   mh@X
1620 0x0001fa37 0x0041fa37 5   6    .text   ascii   "}jk.
1621 0x0001fa6f 0x0041fa6f 4   6    .text   utf8    TͲA\r blocks=Basic Latin,Greek and Coptic
1622 0x0001fad5 0x0041fad5 4   5    .text   ascii   (qln
1623 0x0001faf7 0x0041faf7 5   6    .text   ascii   9Z j,
1624 0x0001fb3d 0x0041fb3d 8   9    .text   ascii   l\bEy*-P#
1625 0x0001fb60 0x0041fb60 4   5    .text   ascii   XRmn
1626 0x0001fb74 0x0041fb74 4   5    .text   ascii   H..3
1627 0x0001fb98 0x0041fb98 4   5    .text   ascii   Xm_h
1628 0x0001fc11 0x0041fc11 4   6    .text   utf8    ίju7 blocks=Greek and Coptic,Basic Latin
1629 0x0001fc5a 0x0041fc5a 5   6    .text   ascii   }H[sR
1630 0x0001fc63 0x0041fc63 5   6    .text   ascii   v34A`
1631 0x0001fc95 0x0041fc95 6   7    .text   ascii   >bvOy8
1632 0x0001fcb2 0x0041fcb2 5   7    .text   utf8     _\r]ݧ blocks=Basic Latin,Arabic Supplement
1633 0x0001fcc9 0x0041fcc9 4   5    .text   ascii    z-1
1634 0x0001fcf6 0x0041fcf6 8   9    .text   ascii   \vb|+PF\e\r
1635 0x0001fd24 0x0041fd24 4   6    .text   utf8    ?4yӺ blocks=Basic Latin,Cyrillic
1636 0x0001fd6d 0x0041fd6d 4   5    .text   ascii   O]FE
1637 0x0001fd85 0x0041fd85 4   5    .text   ascii   >`b5
1638 0x0001fd9a 0x0041fd9a 4   5    .text   ascii   r#d"
1639 0x0001fda7 0x0041fda7 5   11   .text   utf8    逾>kڬ浽 blocks=CJK Unified Ideographs,Basic Latin,Arabic
1640 0x0001fdc6 0x0041fdc6 6   7    .text   ascii   uXkkuY
1641 0x0001fdf2 0x0041fdf2 5   6    .text   ascii   Qo1\bG
1642 0x0001fe27 0x0041fe27 4   6    .text   utf8    \tٹy> blocks=Basic Latin,Arabic
1643 0x0001feaf 0x0041feaf 4   5    .text   ascii   ->[C
1644 0x0001ffb1 0x0041ffb1 7   8    .text   ascii   ~+3\n*Uk
1645 0x0001ffc0 0x0041ffc0 5   6    .text   ascii   $,3t_
1646 0x0001ffda 0x0041ffda 5   6    .text   ascii   L\f`)p
1647 0x00020066 0x00420066 7   9    .text   utf8    TE,A]'ܯ blocks=Basic Latin,Syriac
1648 0x0002009a 0x0042009a 4   6    .text   utf8    1hNc
1649 0x000200e9 0x004200e9 6   10   .text   utf8    l󱩔~=ri blocks=Basic Latin,Supplementary Private Use Area-A
1650 0x00020138 0x00420138 4   5    .text   ascii   D\nW:
1651 0x00020166 0x00420166 4   5    .text   ascii   DT-^
1652 0x00020179 0x00420179 5   7    .text   utf8    7ݗ%!I blocks=Basic Latin,Arabic Supplement
1653 0x000201da 0x004201da 4   5    .text   ascii   >[rF
1654 0x00020264 0x00420264 7   8    .text   ascii   %~~\-CM
1655 0x00020286 0x00420286 4   5    .text   ascii   xGu2
1656 0x000202b3 0x004202b3 4   5    .text   ascii   \aISU
1657 0x000202e5 0x004202e5 4   5    .text   ascii   *$F8
1658 0x00020318 0x00420318 5   7    .text   utf8    *A՛7' blocks=Basic Latin,Armenian
1659 0x00020337 0x00420337 4   5    .text   ascii   5CHQ
1660 0x00020353 0x00420353 4   6    .text   utf8    (Tzܫ blocks=Basic Latin,Syriac
1661 0x0002039b 0x0042039b 5   6    .text   ascii   8,ptO
1662 0x000203ab 0x004203ab 4   6    .text   utf8    Ǥ0Nb blocks=Latin Extended-B,Basic Latin
1663 0x000203fe 0x004203fe 5   7    .text   utf8    ~ܣ'%B blocks=Basic Latin,Syriac
1664 0x00020434 0x00420434 4   5    .text   ascii   w@;J
1665 0x0002047e 0x0042047e 4   5    .text   ascii   y7xm
1666 0x00020490 0x00420490 8   10   .text   utf8    TYxIޛ}c= blocks=Basic Latin,Thaana
1667 0x000204bb 0x004204bb 5   7    .text   utf8    UF֔\a! blocks=Basic Latin,Hebrew
1668 0x000204cf 0x004204cf 5   6    .text   ascii   <Yq#*
1669 0x000204fb 0x004204fb 4   5    .text   ascii   RUH4
1670 0x0002050b 0x0042050b 5   6    .text   ascii   W@"0Z
1671 0x0002052b 0x0042052b 4   5    .text   ascii   &X7H
1672 0x0002053e 0x0042053e 4   5    .text   ascii   JFcK
1673 0x0002055b 0x0042055b 5   7    .text   utf8    \?+6ޚ blocks=Basic Latin,Thaana
1674 0x00020569 0x00420569 5   7    .text   utf8    vKJyձ blocks=Basic Latin,Armenian
1675 0x000205b2 0x004205b2 5   6    .text   ascii   `)'dm
1676 0x00020628 0x00420628 5   6    .text   ascii   7[v\rR
1677 0x00020655 0x00420655 4   5    .text   ascii   iw,O
1678 0x00020665 0x00420665 4   5    .text   ascii   |yq]
1679 0x000206a1 0x004206a1 4   5    .text   ascii   vH_>
1680 0x000206d1 0x004206d1 4   5    .text   ascii   6k(I
1681 0x000206d6 0x004206d6 4   5    .text   ascii   7F_<
1682 0x00020758 0x00420758 5   7    .text   utf8    uȟsW  blocks=Basic Latin,Latin Extended-B
1683 0x0002079c 0x0042079c 4   5    .text   ascii   b9\f{
1684 0x000207b3 0x004207b3 4   5    .text   ascii   j'\eE
1685 0x000207cc 0x004207cc 4   6    .text   utf8    :Ԣ2v blocks=Basic Latin,Cyrillic Supplement
1686 0x00020842 0x00420842 4   5    .text   ascii   2YxZ
1687 0x0002087b 0x0042087b 5   6    .text   ascii   *b6^Q
1688 0x00020898 0x00420898 10  11   .text   ascii   U~9WY7Y\v?q
1689 0x000208a3 0x004208a3 9   10   .text   ascii   K2kE$<;d3
1690 0x000208c1 0x004208c1 7   9    .text   utf8    ִ5{+Xc3 blocks=Hebrew,Basic Latin
1691 0x0002093c 0x0042093c 5   6    .text   ascii   na&G.
1692 0x00020950 0x00420950 5   7    .text   utf8    ~QrTޞ blocks=Basic Latin,Thaana
1693 0x00020966 0x00420966 4   5    .text   ascii   %8\a 
1694 0x0002096c 0x0042096c 4   5    .text   ascii   AD!_
1695 0x000209b1 0x004209b1 4   5    .text   ascii   dZ6j
1696 0x000209cb 0x004209cb 4   5    .text   ascii   \a\r w
1697 0x00020a38 0x00420a38 5   6    .text   ascii   t+';~
1698 0x00020a5b 0x00420a5b 10  11   .text   ascii   2\bZ\t\\eD A_
1699 0x00020b50 0x00420b50 4   5    .text   ascii   k;?h
1700 0x00020b5b 0x00420b5b 5   6    .text   ascii   h$:j^
1701 0x00020b7e 0x00420b7e 4   5    .text   ascii   2j@K
