ii 1168 64
[Strings]
nth  paddr      vaddr      len  size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000000d 42   43   seg_001 ascii   !This program cannot be run in DOS mode.\n$
401  0x00010895 0x00010855 4    5            ascii   _^[]
402  0x000108ae 0x0001086e 6    7            ascii   0SSSSS
403  0x000108df 0x0001089f 4    5            ascii   \b@B:
404  0x000108ee 0x000108ae 4    5            ascii   \b@B:
405  0x000108f3 0x000108b3 4    5            ascii   t\bOt
406  0x0001090f 0x000108cf 4    5            ascii   E\fjP
407  0x00010933 0x000108f3 4    5            ascii   M\bV3
408  0x0001095f 0x0001091f 5    6            ascii   VVVVV
409  0x00010abb 0x00010a7b 6    8            utf8    Y_^[]Ë blocks=Basic Latin,Latin-1 Supplement
410  0x00010b4b 0x00010b0b 5    7            utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
411  0x00010c27 0x00010be7 6    7            ascii   j\fhP)E
412  0x00010c40 0x00010c00 4    5            ascii   Fpt"
413  0x00010c54 0x00010c14 4    5            ascii   u\bj 
414  0x00010c76 0x00010c36 4    5            ascii   =pUE
415  0x00010cab 0x00010c6b 5    6            ascii   \rt\fHt
416  0x00010ec3 0x00010e83 6    7            ascii   j\fhp)E
417  0x00010eeb 0x00010eab 4    5            ascii   u\bj 
418  0x00010f8f 0x00010f4f 5    6            ascii   ;\rpUE
419  0x00010f9e 0x00010f5e 4    5            ascii   Hpu\a
420  0x00010fbe 0x00010f7e 4    5            ascii   Hpu\b
421  0x00011117 0x000110d7 4    5            ascii   s\f9U
422  0x00011191 0x00011151 4    5            ascii   }\bFF
423  0x000111d2 0x00011192 6    7            ascii   0A@@Ju
424  0x00011204 0x000111c4 5    6            ascii   \b\b@Iu
425  0x00011231 0x000111f1 5    6            ascii   95@kE
426  0x0001127a 0x0001123a 4    5            ascii   E\b;C
427  0x00011338 0x000112f8 5    6            ascii   \fEDkE
428  0x00011413 0x000113d3 5    7            utf8    3\v]\b3
429  0x0001142e 0x000113ee 5    6            ascii   WWWWW
430  0x00011543 0x00011503 5    6            ascii   Vt\bj\n
431  0x00011644 0x00011604 5    6            ascii   SVWUj
432  0x0001164c 0x0001160c 4    5            ascii   h\"A
433  0x00011659 0x00011619 4    5            ascii   ]_^[
434  0x0001165f 0x0001161f 4    6            utf8    ]ËL$ blocks=Basic Latin,Latin-1 Supplement
435  0x000116b1 0x00011671 4    5            ascii   hd"A
436  0x000116e5 0x000116a5 6    7            ascii   ;t$,v-
437  0x00011740 0x00011700 6    7            ascii   R\f9Q\bu
438  0x00011768 0x00011728 10   11           ascii   k\fUQPXY]Y[
439  0x00011794 0x00011754 4    5            ascii   ;E\f\e
440  0x000117a7 0x00011767 5    6            ascii   WWWWW
441  0x000117ca 0x0001178a 4    6            utf8    F3ۉ] blocks=Basic Latin,Arabic
442  0x0001181d 0x000117dd 5    8            utf8    u\bWS藤 blocks=Basic Latin,CJK Unified Ideographs
443  0x0001182b 0x000117eb 5    6            ascii   uaVj\b
444  0x00011840 0x00011800 4    5            ascii   uL9=
445  0x00011908 0x000118c8 5    6            ascii   wIVSP
446  0x00011969 0x00011929 4    5            ascii   u\fVW
447  0x000119be 0x0001197e 5    6            ascii   u\fVSj
448  0x00011a40 0x00011a00 4    5            ascii   FVSj
449  0x00011c6b 0x00011c2b 4    6            utf8    ,^]Ë blocks=Basic Latin,Latin-1 Supplement
450  0x00011ca0 0x00011c60 4    5            ascii   v\b;5
451  0x00011cb0 0x00011c70 4    6            utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
452  0x00011d2e 0x00011cee 4    5            ascii   v$;5
453  0x00011d53 0x00011d13 8    9            ascii   PPPPPPPP
454  0x00011ddc 0x00011d9c 4    5            ascii   xu\nj
455  0x00011e20 0x00011de0 5    6            ascii   9] SS
456  0x00011e50 0x00011e10 4    5            ascii   D?\b=
457  0x00011f12 0x00011ed2 4    6            utf8    t܉u\f blocks=Basic Latin,Syriac
458  0x00011fa3 0x00011f63 8    9            ascii   PPPPPPPP
459  0x00011ffc 0x00011fbc 5    6            ascii   u8SS3
460  0x00012044 0x00012004 4    5            ascii   t\b@;
461  0x0001207f 0x0001203f 5    6            ascii   9] u\b
462  0x00012094 0x00012054 5    6            ascii   9]$SS
463  0x000120c8 0x00012088 4    5            ascii   D?\b=
464  0x0001214b 0x0001210b 4    5            ascii   t)9]
465  0x00012187 0x00012147 4    5            ascii   D\t\b=
466  0x000121db 0x0001219b 6    7            ascii   t"SS9]
467  0x0001221d 0x000121dd 5    6            ascii   9]\bu\b
468  0x00012228 0x000121e8 7    8            ascii   E\b9] u\b
469  0x00012360 0x00012320 4    5            ascii   t\f9E
470  0x00012365 0x00012325 4    7            utf8    t\aP蔔 blocks=Basic Latin,CJK Unified Ideographs
471  0x000123db 0x0001239b 4    5            ascii   D$\f3
472  0x000123e3 0x000123a3 4    6            utf8    ؋D$\b blocks=Arabic,Basic Latin
473  0x0001242c 0x000123ec 7    8            ascii   ;T$\fw\br
474  0x00012434 0x000123f4 10   11           ascii   ;D$\bv\tN+D$
475  0x00012445 0x00012405 8    9            ascii   +D$\b\eT$\f
476  0x00012455 0x00012415 4    9            utf8    ʋӋًȋ blocks=IPA Extensions,Cyrillic,Arabic,Latin Extended-B
477  0x0001246c 0x0001242c 4    6            utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
478  0x00012475 0x00012435 7    9            utf8    \vȋL$\fu\t blocks=Basic Latin,Latin Extended-B
479  0x0001248a 0x0001244a 4    6            utf8    ؋D$\b blocks=Arabic,Basic Latin
480  0x00012494 0x00012454 4    6            utf8    ؋D$\b blocks=Arabic,Basic Latin
481  0x00012517 0x000124d7 4    6            utf8    \n3Ɉ] blocks=Basic Latin,Latin Extended-B
482  0x0001257f 0x0001253f 5    7            utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
483  0x00012595 0x00012555 5    7            utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
484  0x00012650 0x00012610 6    8            utf8    E܋E\bW3 blocks=Basic Latin,Syriac
485  0x000126c2 0x00012682 4    5            ascii   D6\b=
486  0x00012770 0x00012730 5    6            ascii   WWWWV
487  0x00012782 0x00012742 4    5            ascii   t<Vj
488  0x00012793 0x00012753 7    8            ascii   t+WWVPV
489  0x0001280a 0x000127ca 5    6            ascii   WWWWW
490  0x000128ca 0x0001288a 9    10           ascii   \a<xt\r<Xt\t
491  0x000128f0 0x000128b0 4    5            ascii   \a<xt
492  0x0001299f 0x0001295f 4    5            ascii   u+9u
493  0x00012a24 0x000129e4 6    7            ascii   u\ahxUE
494  0x00012a8e 0x00012a4e 4    5            ascii   \at'\n
495  0x00012aed 0x00012aad 6    8            utf8    3\nD$\bS
496  0x00012b22 0x00012ae2 4    6            utf8    V\v؋\n blocks=Basic Latin,Arabic
497  0x00012b61 0x00012b21 4    5            ascii   ^_[3
498  0x00012b99 0x00012b59 5    7            utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
499  0x00012ba0 0x00012b60 5    7            utf8    ^_[ÍB blocks=Basic Latin,Latin-1 Supplement
500  0x00012bc5 0x00012b85 6    7            ascii   8J`UpT
501  0x00012be7 0x00012ba7 9    10           ascii   f'K+>s7zx
502  0x00012bf5 0x00012bb5 5    7            utf8    .Ûyzp blocks=Basic Latin,Latin-1 Supplement
503  0x00012c0a 0x00012bca 8    9            ascii   Rr;wby}~
504  0x00012c15 0x00012bd5 6    7            ascii   ~sYzR\v
505  0x00012c1c 0x00012bdc 4    5            ascii   XZda
506  0x00012c21 0x00012be1 7    8            ascii   (aCHs8t
507  0x00012c2c 0x00012bec 4    5            ascii   7P;z
508  0x00012c39 0x00012bf9 5    7            utf8    ʰc~!d blocks=Spacing Modifier Letters,Basic Latin
509  0x00012c4d 0x00012c0d 7    8            ascii   !_K[}\eU
510  0x00012c62 0x00012c22 4    6            utf8    x؈{} blocks=Basic Latin,Arabic
511  0x00012c8b 0x00012c4b 7    8            ascii   1iO_Y3w
512  0x00012ca2 0x00012c62 4    5            ascii   _%3G
513  0x00012ca7 0x00012c67 5    6            ascii   SYc?}
514  0x00012cc5 0x00012c85 6    7            ascii   yU_C3/
515  0x00012cdf 0x00012c9f 5    6            ascii   |kWrM
516  0x00012cf3 0x00012cb3 4    5            ascii   )~sb
517  0x00012cff 0x00012cbf 7    8            ascii   jcYO?9)
518  0x00012d1a 0x00012cda 8    9            ascii   rSiM_=3!
519  0x00012d34 0x00012cf4 7    8            ascii   j_YG?3#
520  0x00012d53 0x00012d13 6    7            ascii   Oi9_/3
521  0x00012d6e 0x00012d2e 5    6            ascii   Yg?K9
522  0x00012d8f 0x00012d4f 7    8            ascii   3iI_[3i
523  0x00012dac 0x00012d6c 6    7            ascii   i-_?3C
524  0x00012db3 0x00012d73 5    6            ascii   _Yg?s
525  0x00012dcc 0x00012d8c 7    8            ascii   =iK_[3s
526  0x00012de7 0x00012da7 5    6            ascii   Y-?AW
527  0x00012ded 0x00012dad 4    5            ascii   [ii]
528  0x00012e0b 0x00012dcb 8    9            ascii   rYrs>}zo
529  0x00012e36 0x00012df6 7    8            ascii   YrO_?3/
530  0x00012e45 0x00012e05 4    5            ascii   2Sra
531  0x00012e53 0x00012e13 9    10           ascii   kYYrK?7};
532  0x00012e69 0x00012e29 5    6            ascii   YO?95
533  0x00012e6f 0x00012e2f 4    5            ascii   \ei\r_
534  0x00012e7a 0x00012e3a 4    5            ascii   >_yz
535  0x00012e9a 0x00012e5a 6    7            ascii   i%_33U
536  0x00012edb 0x00012e9b 5    6            ascii   ss/3;
537  0x00012ee1 0x00012ea1 4    5            ascii   QYw[
538  0x00012ee9 0x00012ea9 4    5            ascii   zz[}
539  0x00012ef2 0x00012eb2 4    5            ascii   f=Kb
540  0x00012ef7 0x00012eb7 6    7            ascii   9r'7jZ
541  0x00012f06 0x00012ec6 5    6            ascii   irm3n
542  0x00012f0c 0x00012ecc 6    7            ascii   oY}?ky
543  0x00012f16 0x00012ed6 6    7            ascii   Y*\v?v~
544  0x00012f20 0x00012ee0 6    7            ascii   YRO?zh
545  0x00012f46 0x00012f06 7    8            ascii   5i;_U3a
546  0x00012f4f 0x00012f0f 4    5            ascii   ;zKk
547  0x00012f7d 0x00012f3d 4    5            ascii   6i{(
548  0x00012f8b 0x00012f4b 5    6            ascii   r/=1l
549  0x00012fea 0x00012faa 11   13           utf8    rwdDN} .ֆ[Y blocks=Basic Latin,Armenian
550  0x0001301c 0x00012fdc 5    6            ascii   o\nvW\e
551  0x00013026 0x00012fe6 4    5            ascii   EqCR
552  0x0001306b 0x0001302b 6    7            ascii   j?o',N
553  0x000130b0 0x00013070 4    5            ascii   ak8>
554  0x000130c7 0x00013087 7    9            utf8     ھ\en(R{ blocks=Basic Latin,Arabic
555  0x000130e6 0x000130a6 4    5            ascii   R8K\b
556  0x0001311a 0x000130da 4    6            utf8    iį_/ blocks=Basic Latin,Latin Extended-A
557  0x00013177 0x00013137 4    5            ascii   oCH{
558  0x00013183 0x00013143 5    6            ascii   {\au=k
559  0x0001318a 0x0001314a 4    5            ascii   !y{;
560  0x00013194 0x00013154 4    5            ascii   4{\t*
561  0x000131c0 0x00013180 5    6            ascii   rS{\rX
562  0x000131e5 0x000131a5 7    8            ascii   nz1+U%D
563  0x00013255 0x00013215 4    5            ascii   ){8M
564  0x0001325e 0x0001321e 4    5            ascii   3{6\n
565  0x000132d2 0x00013292 7    8            ascii   ."{\f(LR
566  0x000132de 0x0001329e 5    6            ascii   l{tpe
567  0x000132f7 0x000132b7 5    6            ascii   2\rz{%
568  0x00013328 0x000132e8 4    5            ascii   `{FZ
569  0x0001332f 0x000132ef 4    5            ascii   1<Vz
570  0x00013372 0x00013332 4    5            ascii   x{@r
571  0x00013383 0x00013343 4    5            ascii   v'{)
572  0x0001339b 0x0001335b 5    6            ascii   |NC8T
573  0x000133ba 0x0001337a 5    7            utf8    ЙgC_j blocks=Cyrillic,Basic Latin
574  0x000133e8 0x000133a8 4    5            ascii   X\Yi
575  0x0001340c 0x000133cc 4    6            utf8    ̣XtJ blocks=Combining Diacritical Marks,Basic Latin
576  0x0001343b 0x000133fb 4    6            utf8    ęKCv blocks=Latin Extended-A,Basic Latin
577  0x0001344e 0x0001340e 4    5            ascii   6Cor
578  0x00013469 0x00013429 5    6            ascii   9:X8^
579  0x00013472 0x00013432 4    6            utf8    ÙRC\ blocks=Latin-1 Supplement,Basic Latin
580  0x0001349b 0x0001345b 4    5            ascii   DhxT
581  0x000134d5 0x00013495 5    8            utf8    ?殿ST\n blocks=Basic Latin,CJK Unified Ideographs
582  0x000134f2 0x000134b2 5    6            ascii   gveo7
583  0x000134f8 0x000134b8 6    7            ascii   ;xk\npg
584  0x00013526 0x000134e6 9    12           utf8    \b<.'\rj1Z輊 blocks=Basic Latin,CJK Unified Ideographs
585  0x0001353a 0x000134fa 4    6            utf8    ȡ<rp blocks=Latin Extended-B,Basic Latin
586  0x0001356a 0x0001352a 4    5            ascii   \v#B\n
587  0x00013579 0x00013539 10   13           utf8    L㿴\e\n\v#+z\ng blocks=Basic Latin,CJK Unified Ideographs Extension A
588  0x00013586 0x00013546 7    9            utf8    ğ<`C\j$ blocks=Latin Extended-A,Basic Latin
589  0x00013591 0x00013551 6    7            ascii   \tw\nvF:
590  0x000135a8 0x00013568 4    5            ascii   ?j\ar
591  0x000135b6 0x00013576 8    9            ascii   <P[hj\b=8
592  0x000135c6 0x00013586 4    7            utf8    0>$̼ blocks=Basic Latin,Combining Diacritical Marks
593  0x000135f7 0x000135b7 5    7            utf8    Jտ^+\n blocks=Basic Latin,Armenian
594  0x000135ff 0x000135bf 4    5            ascii   #\n[g
595  0x00013622 0x000135e2 5    6            ascii   \bW~d2
596  0x00013683 0x00013643 5    7            utf8    %\fj2ܫ blocks=Basic Latin,Syriac
597  0x0001369b 0x0001365b 6    7            ascii   !G\n^g"
598  0x000136a2 0x00013662 5    7            utf8    2<ƷUj blocks=Basic Latin,Latin Extended-B
599  0x000136e4 0x000136a4 8    11           utf8    ʠ<q?9j=Х blocks=IPA Extensions,Basic Latin,Cyrillic
600  0x000136fb 0x000136bb 5    6            ascii   h\a1c;
601  0x0001370a 0x000136ca 4    6            utf8    g\bܳ< blocks=Basic Latin,Syriac
602  0x00013711 0x000136d1 4    5            ascii   llW\f
603  0x00013716 0x000136d6 4    5            ascii   jVaz
604  0x00013721 0x000136e1 4    5            ascii   \nmgT
605  0x00013764 0x00013724 5    6            ascii   {g0Aj
606  0x0001376b 0x0001372b 5    6            ascii   \nfgML
607  0x000137e7 0x000137a7 4    6            utf8    ܵ;oS blocks=Syriac,Basic Latin
608  0x000137ed 0x000137ad 4    5            ascii   \n]g$
609  0x00013820 0x000137e0 4    7            utf8    俙oC  blocks=CJK Unified Ideographs,Basic Latin
610  0x0001383a 0x000137fa 4    6            utf8    Ŀnz\n blocks=Latin Extended-A,Basic Latin
611  0x00013846 0x00013806 4    5            ascii   Coh*
612  0x00013861 0x00013821 4    5            ascii   ikx;
613  0x00013877 0x00013837 5    6            ascii   X^\nug
614  0x0001387d 0x0001383d 4    5            ascii   /=<R
615  0x000138e8 0x000138a8 7    8            ascii   g^Zw<i|
616  0x0001391d 0x000138dd 8    9            ascii   \n@g[Xv<#
617  0x0001392d 0x000138ed 4    5            ascii   =\n$g
618  0x0001394e 0x0001390e 4    6            utf8    sxgь blocks=Basic Latin,Cyrillic
619  0x00013954 0x00013914 6    7            ascii   <pqrjz
620  0x000139d3 0x00013993 5    7            utf8    uwqXƪ blocks=Basic Latin,Latin Extended-B
621  0x000139fe 0x000139be 4    5            ascii   r|JB
622  0x00013ae4 0x00013aa4 5    7            utf8    UDR|֊ blocks=Basic Latin,Armenian
623  0x00013afc 0x00013abc 4    6            utf8    iC՛F blocks=Basic Latin,Armenian
624  0x00013b21 0x00013ae1 4    6            utf8    7iЉ; blocks=Basic Latin,Cyrillic
625  0x00013b4e 0x00013b0e 4    5            ascii   {q,S
626  0x00013b55 0x00013b15 4    5            ascii   xywZ
627  0x00013b91 0x00013b51 4    5            ascii   fr\r]
628  0x00013baa 0x00013b6a 4    6            utf8    'rǃy blocks=Basic Latin,Latin Extended-B
629  0x00013c06 0x00013bc6 6    9            utf8    \eG'A˖] blocks=Basic Latin,Spacing Modifier Letters
630  0x00013c19 0x00013bd9 4    5            ascii   4!;?
631  0x00013c71 0x00013c31 4    5            ascii   Ji\vY
632  0x00013c8a 0x00013c4a 4    5            ascii   J`0K
633  0x00013c93 0x00013c53 4    6            utf8    Pgt̼ blocks=Basic Latin,Combining Diacritical Marks
634  0x00013cb1 0x00013c71 7    9            utf8    t<\bsgߠD blocks=Basic Latin,NKo
635  0x00013cd3 0x00013c93 4    5            ascii   b6\bO
636  0x00013cd8 0x00013c98 6    7            ascii   r\bo]w9
637  0x00013cdf 0x00013c9f 5    7            utf8    |W߳J- blocks=Basic Latin,NKo
638  0x00013cff 0x00013cbf 4    5            ascii   \b\g=
639  0x00013d66 0x00013d26 4    6            utf8    bAՄJ blocks=Basic Latin,Armenian
640  0x00013d8f 0x00013d4f 4    5            ascii   gg)U
641  0x00013db0 0x00013d70 4    5            ascii   J\r1'
642  0x00013dda 0x00013d9a 8    11           utf8    JJ虷u?\bqg blocks=Basic Latin,CJK Unified Ideographs
643  0x00013e03 0x00013dc3 8    11           utf8    \bLː\b\egؙz blocks=Basic Latin,Spacing Modifier Letters,Arabic
644  0x00013e11 0x00013dd1 4    5            ascii   J\$C
645  0x00013e1a 0x00013dda 4    5            ascii   gv:w
646  0x00013e3f 0x00013dff 4    5            ascii   Jh\b[
647  0x00013e44 0x00013e04 5    6            ascii   8>\b=g
648  0x00013f27 0x00013ee7 4    5            ascii   _B!E
649  0x00013f55 0x00013f15 4    5            ascii   aB3I
650  0x00013faf 0x00013f6f 5    6            ascii   \b&gmT
651  0x00013fc0 0x00013f80 4    5            ascii   \btga
652  0x00013fe4 0x00013fa4 6    8            utf8    g)xǼ8K blocks=Basic Latin,Latin Extended-B
653  0x00014003 0x00013fc3 4    5            ascii   1LJ3
654  0x00014090 0x00014050 5    6            ascii   3\n?gN
655  0x000140b9 0x00014079 6    7            ascii   go c<J
656  0x000140c8 0x00014088 4    5            ascii   \n'gF
657  0x000140d2 0x00014092 5    7            utf8    jnz̿q blocks=Basic Latin,Combining Diacritical Marks
658  0x0001410c 0x000140cc 5    6            ascii   uXX^=
659  0x00014152 0x00014112 4    7            utf8    yRXҲ blocks=Basic Latin,Cyrillic
660  0x00014163 0x00014123 4    5            ascii   `n2X
661  0x000141b5 0x00014175 4    5            ascii   vX[X
662  0x000141e2 0x000141a2 4    5            ascii   MsCx
663  0x000141e8 0x000141a8 6    8            utf8    ьrXpqS blocks=Cyrillic,Basic Latin
664  0x00014266 0x00014226 4    5            ascii   cChq
665  0x00014296 0x00014256 4    5            ascii   rCuB
666  0x000142b7 0x00014277 5    8            utf8    Ce>ŅÐ blocks=Basic Latin,Latin Extended-A,Latin-1 Supplement
667  0x000142bf 0x0001427f 4    6            utf8    Զ:XI blocks=Armenian,Basic Latin
668  0x000142f1 0x000142b1 4    5            ascii   \fCfT
669  0x00014321 0x000142e1 6    8            utf8    UڙjC"\ blocks=Basic Latin,Arabic
670  0x0001438a 0x0001434a 4    6            utf8    V͙tC blocks=Basic Latin,Combining Diacritical Marks
671  0x00014393 0x00014353 4    5            ascii   4 XC
672  0x0001442a 0x000143ea 5    7            utf8    g\r]|2
673  0x00014441 0x00014401 4    7            utf8    [rǃz blocks=Basic Latin,Latin Extended-B
674  0x0001449f 0x0001445f 4    5            ascii   ]2'A
675  0x000144af 0x0001446f 6    7            ascii   y?4!;{
676  0x000144c1 0x00014481 4    6            utf8    KrRϽ blocks=Basic Latin,Greek and Coptic
677  0x000144d3 0x00014493 4    5            ascii   \Jw 
678  0x000144fa 0x000144ba 4    5            ascii   F\n\ef
679  0x00014540 0x00014500 5    6            ascii   I3{QA
680  0x00014546 0x00014506 4    5            ascii   i)\nV
681  0x0001455c 0x0001451c 4    6            utf8    sȦ{7 blocks=Basic Latin,Latin Extended-B
